spectrum,wavenumber,persistence,prominence,matched,essential,edge,n_topological,n_peaks,summary
1,2152.318977493748,0.003116739126699547,0.003116739126699547,True,False,False,,,
1,2018.2684078910809,0.0027279751867671856,0.0027279751867671856,True,False,False,,,
1,664.16337871631,0.00271700958747656,0.00271700958747656,True,False,False,,,
1,3195.5821061405945,0.0024565305590095246,0.0024565305590095246,True,False,False,,,
1,2142.605168102251,0.0024557249786646782,0.0024557249786646782,True,False,False,,,
1,1925.9872186718533,0.0023370897883017924,0.0023370897883017924,True,False,False,,,
1,856.4968046679633,0.002267387784323005,0.002267387784323005,True,False,False,,,
1,2068.7802167268687,0.002250208484750202,0.002250208484750202,True,False,False,,,
1,534.9697138093915,0.0021514398516985778,0.0021514398516985778,True,False,False,,,
1,,,,,,,55.0,54.0,True
2,1093.5137538205058,1.0,0.8726548356639303,True,True,False,,,
2,2916.7957766046125,0.8026072372675586,0.7791002671331134,True,False,False,,,
2,2848.799110864129,0.4859833567034273,0.4859833567034273,True,False,False,,,
2,1737.539316476799,0.4184016049331745,0.4184016049331745,True,False,False,,,
2,500.0,0.2588539098516717,,False,False,True,,,
2,718.5607113086969,0.21295103104948174,0.21295103104948174,True,False,False,,,
2,1237.2781328146707,0.2096865354372739,0.2096865354372739,True,False,False,,,
2,1466.524034454015,0.2003134787905993,0.2003134787905993,True,False,False,,,
2,795.2998055015282,0.10487276553970853,0.10487276553970853,True,False,False,,,
2,1371.3287024173383,0.0971020813046926,0.0971020813046926,True,False,False,,,
2,873.981661572659,0.06188478009607415,0.06188478009607415,True,False,False,,,
2,1020.6601833842734,0.03575050038113703,0.03575050038113703,True,False,False,,,
2,607.8232842456238,0.03547109533762324,0.03547109533762324,True,False,False,,,
2,1980.3845512642401,0.013306175621745114,0.013306175621745114,True,False,False,,,
2,2164.9469297026953,0.011946181750506612,0.011946181750506612,True,False,False,,,
2,2078.4940261183665,0.011511937440685118,0.011511937440685118,True,False,False,,,
2,2024.0966935259796,0.011236042210216868,0.011236042210216868,True,False,False,,,
2,567.0252848013337,0.008853804501863044,0.008853804501863044,True,False,False,,,
2,3274.263962211726,0.007661045326953511,0.007661045326953511,True,False,False,,,
2,1600.5746040566826,0.0069533797341194,0.0069533797341194,True,False,False,,,
2,2319.3964990275076,0.006864930918141478,0.006864930918141478,True,False,False,,,
2,543.7121422617394,0.0067219524332325364,0.0067219524332325364,True,False,False,,,
2,672.9058071686579,0.006682856220187716,0.006682856220187716,True,False,False,,,
2,2006.6118366212838,0.0064768006736904415,0.0064768006736904415,True,False,False,,,
2,962.3773270352876,0.006381506432999506,0.006381506432999506,True,False,False,,,
2,2181.460405668241,0.0057871913794280486,0.0057871913794280486,True,False,False,,,
2,1959.0141706029453,0.005286336314945465,0.005286336314945465,True,False,False,,,
2,2054.209502639622,0.004844663308928538,0.004844663308928538,True,False,False,,,
2,1950.2717421505974,0.004572887604656788,0.004572887604656788,True,False,False,,,
2,2209.6304529035842,0.004493003608543055,0.004493003608543055,True,False,False,,,
2,626.2795220894693,0.0043936308190653806,0.0043936308190653806,True,False,False,,,
2,2193.1169769380385,0.003971114072998976,0.003971114072998976,True,False,False,,,
2,533.9983328702417,0.0038260751524623327,0.0038260751524623327,True,False,False,,,
2,1670.5140316754655,0.0037375148374361733,0.0037375148374361733,True,False,False,,,
2,3862.9208113364825,0.0036934065976891514,0.0028190898150267617,True,False,False,,,
2,1924.0444567935538,0.0032308473846332127,0.0032308473846332127,True,False,False,,,
2,555.3687135315365,0.0031671959525729765,0.0031671959525729765,True,False,False,,,
2,2138.7196443456514,0.002818656799979325,0.002818656799979325,True,False,False,,,
2,1436.4112253403723,0.0026735444809315445,0.0026735444809315445,True,False,False,,,
2,1971.6421228118922,0.0026065386342426396,0.0026065386342426396,True,False,False,,,
2,3617.1614337315923,0.0024514651973707377,0.0024514651973707377,True,False,False,,,
2,2107.6354542928593,0.002438523004189057,0.002438523004189057,True,False,False,,,
2,1688.970269519311,0.002432801828035555,0.002432801828035555,True,False,False,,,
2,1528.6924145596,0.002304986541195375,0.002304986541195375,True,False,False,,,
2,2150.376215615449,0.002296887232059482,0.002296887232059482,True,False,False,,,
2,3901.776048902473,0.0022473337127091077,0.0022473337127091077,True,False,False,,,
2,2361.1658794109476,0.002179182566797392,0.002179182566797392,True,False,False,,,
2,1990.0983606557377,0.0021686174897832013,0.0021686174897832013,True,False,False,,,
2,1868.6757432620172,0.002159444572307073,0.002159444572307073,True,False,False,,,
2,3444.255626562934,0.002022917074890801,0.002022917074890801,True,False,False,,,
2,,,,,,,50.0,49.0,True
